FeatureID,Taxon,Confidence
ASV_3149,d__Bacteria; p__Bacteroidota; c__Kapabacteria; o__Kapabacteriales; f__Kapabacteriales; g__Kapabacteriales; s__uncultured_bacterium,0.713462585
ASV_3150,d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Anoxybacillus,0.999551013
ASV_3151,d__Bacteria; p__Desulfobacterota; c__Desulfobulbia; o__Desulfobulbales; f__Desulfocapsaceae; g__SEEP-SRB4; s__uncultured_bacterium,0.722256973
ASV_3152,d__Bacteria,0.719830409
ASV_3153,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Caulobacterales; f__Caulobacteraceae; g__Caulobacter; s__Caulobacter_fusiformis,0.836292796
ASV_3154,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Caulobacterales; f__Hyphomonadaceae; g__Ponticaulis; s__Ponticaulis_koreensis,0.999946527
ASV_3155,d__Bacteria; p__Desulfobacterota; c__Desulfovibrionia; o__Desulfovibrionales; f__Desulfovibrionaceae,0.804647805
ASV_3156,d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__Tenacibaculum; s__Flavobacteria_bacterium,0.752214719
ASV_3157,d__Bacteria; p__Desulfobacterota; c__Desulfuromonadia; o__Bradymonadales; f__Bradymonadales; g__Bradymonadales; s__delta_proteobacterium,0.99978468
ASV_3158,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__Celeribacter; s__Rhodobacteraceae_bacterium,0.984770853
ASV_3159,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Hyphomicrobiaceae,0.999901818
ASV_3160,d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Cyclobacteriaceae; g__uncultured; s__uncultured_deep-sea,0.99810738
ASV_3161,d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__Tenacibaculum; s__Tenacibaculum_holothuriorum,0.997512263
ASV_3162,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria,0.982087568
ASV_3163,d__Bacteria,0.989095371
ASV_3164,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria,0.977472277
ASV_3165,Unassigned,0.481550585
ASV_3166,Unassigned,0.308415962
ASV_3167,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae,0.863634165
ASV_3168,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria,0.993381079
ASV_3169,d__Bacteria; p__Dependentiae; c__Babeliae; o__Babeliales; f__Vermiphilaceae; g__Vermiphilaceae; s__uncultured_bacterium,0.707234388
ASV_3170,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria,0.999845302
ASV_3171,d__Bacteria,1
ASV_3172,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Rhizobiaceae; g__Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium; s__Rhizobium_capsici,0.999695883
ASV_3173,Unassigned,0.967175638
ASV_3174,Unassigned,0.558318237
ASV_3175,Unassigned,0.358351546
ASV_3176,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Burkholderiaceae; g__Cupriavidus,0.987383311
ASV_3177,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingomonas,0.926129428
ASV_3178,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Caulobacterales; f__Hyphomonadaceae; g__Ponticaulis,0.999999968
ASV_3179,d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Alloprevotella,0.999999936
ASV_3180,Unassigned,0.630191074
ASV_3181,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Caulobacterales; f__Hyphomonadaceae; g__Oceanicaulis; s__Oceanicaulis_alexandrii,0.728225305
ASV_3182,d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Cyanobacteriales; f__Nostocaceae; g__Calothrix_PCC-6303; s__uncultured_cyanobacterium,0.831237259
ASV_3183,d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__Ascidiimonas; s__uncultured_bacterium,0.999797135
ASV_3184,d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Leuconostocaceae; g__Weissella,0.998556943
ASV_3185,Unassigned,0.342840525
ASV_3186,d__Bacteria; p__Firmicutes; c__Clostridia; o__Peptostreptococcales-Tissierellales; f__Peptostreptococcales-Tissierellales; g__Peptoniphilus,0.999999998
ASV_3187,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingobium,0.999103109
ASV_3188,Unassigned,0.377984977
ASV_3189,Unassigned,0.589291891
ASV_3190,d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Chitinophagaceae; g__Sediminibacterium,0.988216402
ASV_3191,Unassigned,0.392738646
ASV_3192,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Legionellales; f__Legionellaceae; g__Legionella,0.999986667
ASV_3193,Unassigned,0.374095771
ASV_3194,d__Bacteria; p__Firmicutes; c__Negativicutes; o__Veillonellales-Selenomonadales; f__Veillonellaceae; g__Veillonella,1
ASV_3195,Unassigned,0.372138774
ASV_3196,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Caulobacterales; f__Hyphomonadaceae; g__Oceanicaulis; s__Oceanicaulis_alexandrii,0.735669902
ASV_3197,d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus,0.999999871
ASV_3198,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Beijerinckiaceae; g__Methylocystis,0.986332626
ASV_3199,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Legionellales; f__Legionellaceae; g__uncultured; s__uncultured_Legionella,0.999858032
ASV_3200,d__Bacteria; p__Bdellovibrionota; c__Bdellovibrionia; o__Bacteriovoracales; f__Bacteriovoracaceae; g__Peredibacter; s__uncultured_bacterium,0.947984521
ASV_3201,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Oxalobacteraceae; g__Massilia; s__Massilia_lurida,0.824382067
ASV_3202,Unassigned,0.387092032
ASV_3203,Unassigned,0.385706808
ASV_3204,d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__Mesoflavibacter,0.982425247
ASV_3205,Unassigned,0.684241612
ASV_3206,d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales; f__Anaerolineaceae; g__Anaerolinea; s__uncultured_bacterium,0.766666105
ASV_3207,Unassigned,0.474319314
ASV_3208,d__Bacteria; p__Desulfobacterota; c__Desulfuromonadia; o__Bradymonadales; f__Bradymonadales; g__Bradymonadales; s__uncultured_bacterium,0.99695796
ASV_3209,d__Bacteria,0.853878092
ASV_3210,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__uncultured; s__Pararhodobacter_sp.,0.88824288
ASV_3211,d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__Tenacibaculum; s__Tenacibaculum_mesophilum,0.845507188
ASV_3212,d__Bacteria; p__Bdellovibrionota; c__Bdellovibrionia; o__Bdellovibrionales; f__Bdellovibrionaceae; g__OM27_clade; s__uncultured_delta,0.77593618
ASV_3213,d__Eukaryota,1
ASV_3214,d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast,0.999986463
ASV_3215,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria,0.98145207
ASV_3216,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Francisellales; f__Francisellaceae; g__Francisellaceae; s__Fastidiosibacteraceae_bacterium,0.793286108
ASV_3217,d__Bacteria; p__Planctomycetota; c__OM190; o__OM190; f__OM190; g__OM190; s__wastewater_metagenome,0.998240032
ASV_3218,d__Bacteria,0.9998155
ASV_3219,d__Bacteria; p__Acidobacteriota; c__Blastocatellia; o__Blastocatellales; f__Blastocatellaceae; g__Blastocatella; s__uncultured_organism,0.811965006
ASV_3220,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria,0.999999999
ASV_3221,d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Cyanobacteriales; f__Chroococcidiopsaceae; g__Aliterella; s__uncultured_bacterium,0.732108709
ASV_3222,d__Bacteria; p__Bacteroidota; c__Rhodothermia; o__Rhodothermales; f__Rhodothermaceae; g__uncultured,0.887368616
ASV_3223,d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Propionibacteriales; f__Nocardioidaceae; g__Nocardioides,0.999998164
ASV_3224,d__Bacteria,0.998390548
ASV_3225,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Rhodocyclaceae; g__Dechloromonas; s__Dechloromonas_sp.,0.806849185
ASV_3226,d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae,0.992039535
ASV_3227,d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Bacillus,0.720526799
ASV_3228,d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Actinomycetales; f__Actinomycetaceae; g__Actinomyces; s__Actinomyces_graevenitzii,0.999119014
ASV_3229,Unassigned,0.374527772
ASV_3230,d__Bacteria; p__Desulfobacterota; c__Desulfobulbia; o__Desulfobulbales; f__Desulfobulbaceae; g__Candidatus_Electrothrix; s__uncultured_bacterium,0.8008646
ASV_3231,d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__S-70; f__S-70; g__S-70; s__uncultured_bacterium,0.980318032
ASV_3232,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__Paracoccus,0.999999892
ASV_3233,d__Bacteria; p__Myxococcota; c__Polyangia; o__mle1-27; f__mle1-27; g__mle1-27; s__uncultured_bacterium,0.926068985
ASV_3234,d__Bacteria; p__Deinococcota; c__Deinococci; o__Deinococcales; f__Trueperaceae; g__Truepera; s__uncultured_bacterium,0.781308031
ASV_3235,d__Bacteria; p__Firmicutes; c__Bacilli; o__Paenibacillales; f__Paenibacillaceae; g__Paenibacillus; s__Paenibacillus_xylanexedens,0.937000633
ASV_3236,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Legionellales; f__Legionellaceae; g__uncultured,0.987362276
ASV_3237,Unassigned,0.416400508
ASV_3238,d__Bacteria,0.738419847
ASV_3239,Unassigned,0.39635074
ASV_3240,d__Bacteria; p__Desulfobacterota; c__Desulfobacteria; o__Desulfobacterales; f__Desulfolunaceae,0.740715416
ASV_3241,Unassigned,0.956113456
ASV_3242,Unassigned,0.434597338
ASV_3243,Unassigned,0.453729192
ASV_3244,Unassigned,0.474312046
ASV_3245,Unassigned,0.680342098
ASV_3246,Unassigned,0.38912715
ASV_3247,Unassigned,0.330320222
ASV_3248,Unassigned,0.544675105
ASV_3249,Unassigned,0.421816934
ASV_3250,Unassigned,0.516042127
ASV_3251,Unassigned,0.549640033
ASV_3252,Unassigned,0.409936291
ASV_3253,Unassigned,0.457284619
ASV_3254,Unassigned,0.412025689
ASV_3255,Unassigned,0.37045999
ASV_3256,Unassigned,0.594991086
ASV_3257,Unassigned,0.42348531
ASV_3258,Unassigned,0.413154669
ASV_3259,Unassigned,0.469062147
ASV_3260,Unassigned,0.355660635
ASV_3261,d__Bacteria,0.982654322
ASV_3262,d__Bacteria; p__Verrucomicrobiota; c__Omnitrophia; o__Omnitrophales; f__Omnitrophaceae; g__Candidatus_Omnitrophus; s__uncultured_bacterium,0.815974324
ASV_3263,Unassigned,0.353548377
ASV_3264,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria,0.728885141
ASV_3265,Unassigned,0.359459268
ASV_3266,d__Bacteria; p__Hydrogenedentes; c__Hydrogenedentia; o__Hydrogenedentiales; f__Hydrogenedensaceae; g__Hydrogenedensaceae; s__metagenome,0.999103675
ASV_3267,d__Bacteria,0.999952853
ASV_3268,d__Bacteria; p__Planctomycetota,0.727499817
ASV_3269,Unassigned,0.435870082
ASV_3270,d__Bacteria,0.865143852
ASV_3271,d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Micrococcales; f__Microbacteriaceae; g__Salinibacterium,0.736601259
ASV_3272,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Gammaproteobacteria_Incertae_Sedis; f__Unknown_Family; g__Acidibacter; s__metagenome,0.982063253
ASV_3273,Unassigned,0.613666152
ASV_3274,d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Lactococcus; s__Lactococcus_garvieae,0.981222771
ASV_3275,d__Bacteria,0.79012477
ASV_3276,d__Bacteria; p__Desulfobacterota; c__Desulfobacteria; o__Desulfobacterales; f__Desulfosarcinaceae; g__Desulfosarcina; s__uncultured_delta,0.751947407
ASV_3277,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria,0.913303257
ASV_3278,d__Bacteria,0.984479948
ASV_3279,d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Saprospiraceae; g__Portibacter; s__uncultured_Bacteroidetes,0.999420046
ASV_3280,d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Stomatobaculum; s__uncultured_bacterium,0.99779578
ASV_3281,d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae,0.999957031
ASV_3282,d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Crocinitomicaceae; g__Fluviicola; s__Fluviicola_taffensis,0.989753983
ASV_3283,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Hyphomicrobiaceae,0.999522108
ASV_3284,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Legionellales; f__Legionellaceae; g__Legionella; s__Legionella_drancourtii,0.939367523
ASV_3285,d__Bacteria,0.998732227
ASV_3286,d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidetes_VC2.1_Bac22; f__Bacteroidetes_VC2.1_Bac22; g__Bacteroidetes_VC2.1_Bac22; s__uncultured_sediment,0.995773102
ASV_3287,d__Bacteria; p__Myxococcota; c__Polyangia; o__Nannocystales; f__Nannocystaceae; g__uncultured; s__uncultured_Enhygromyxa,0.855595473
ASV_3288,d__Bacteria; p__Firmicutes; c__Clostridia; o__Peptostreptococcales-Tissierellales; f__Peptostreptococcales-Tissierellales; g__Tissierella; s__uncultured_bacterium,0.999892057
ASV_3289,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Alcaligenaceae,0.999808473
ASV_3290,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Aeromonadales; f__Aeromonadaceae; g__Oceanisphaera; s__Oceanisphaera_profunda,0.87642359
ASV_3291,d__Bacteria; p__Bdellovibrionota; c__Bdellovibrionia; o__Bdellovibrionales; f__Bdellovibrionaceae; g__OM27_clade; s__uncultured_bacterium,0.871438745
ASV_3292,d__Bacteria; p__Desulfobacterota; c__Desulfobacteria; o__Desulfobacterales,0.999885808
ASV_3293,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae,0.999994268
ASV_3294,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae,0.957687948
ASV_3295,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Hyphomicrobiaceae,0.999958838
ASV_3296,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Gammaproteobacteria_Incertae_Sedis; f__Unknown_Family; g__Candidatus_Berkiella; s__uncultured_bacterium,0.995897303
ASV_3297,d__Bacteria; p__Desulfobacterota; c__Desulfobacteria; o__Desulfobacterales; f__Desulfosarcinaceae; g__LCP-80; s__uncultured_delta,0.798996867
ASV_3298,d__Bacteria,0.98623876
ASV_3299,d__Bacteria; p__Dependentiae; c__Babeliae; o__Babeliales; f__Vermiphilaceae; g__Vermiphilaceae; s__uncultured_bacterium,0.757818042
ASV_3300,d__Bacteria,0.983496229
ASV_3301,Unassigned,0.661005959
ASV_3302,d__Bacteria; p__Desulfobacterota; c__Desulfobacteria; o__Desulfobacterales; f__Desulfosarcinaceae; g__Sva0081_sediment_group; s__uncultured_delta,0.796578438
ASV_3303,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Diplorickettsiales; f__Diplorickettsiaceae,0.997857259
ASV_3304,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Limnohabitans; s__uncultured_Limnohabitans,0.797327433
ASV_3305,d__Bacteria; p__Bacteroidota; c__Kapabacteria; o__Kapabacteriales; f__Kapabacteriales; g__Kapabacteriales; s__Chlorobi_bacterium,1
ASV_3306,d__Bacteria; p__Schekmanbacteria; c__Schekmanbacteria; o__Schekmanbacteria; f__Schekmanbacteria; g__Schekmanbacteria; s__uncultured_bacterium,0.998129312
ASV_3307,d__Bacteria,0.961786826
ASV_3308,d__Bacteria; p__Deinococcota; c__Deinococci; o__Deinococcales; f__Deinococcaceae; g__Deinococcus; s__Deinococcus_sp.,0.982082876
ASV_3309,d__Bacteria; p__Gemmatimonadota; c__BD2-11_terrestrial_group; o__BD2-11_terrestrial_group; f__BD2-11_terrestrial_group; g__BD2-11_terrestrial_group; s__uncultured_bacterium,0.918557705
ASV_3310,Unassigned,0.356926333
ASV_3311,d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__Marixanthomonas; s__uncultured_bacterium,0.97740063
ASV_3312,d__Bacteria; p__Firmicutes; c__Bacilli; o__Thermoactinomycetales; f__Thermoactinomycetaceae; g__uncultured; s__uncultured_bacterium,0.985563473
ASV_3313,d__Bacteria; p__Acidobacteriota; c__Blastocatellia; o__Blastocatellales; f__Blastocatellaceae; g__Aridibacter; s__uncultured_Acidobacterium,0.99472675
ASV_3314,d__Bacteria; p__Desulfobacterota,0.823094829
ASV_3315,d__Bacteria; p__Campilobacterota; c__Campylobacteria; o__Campylobacterales; f__Sulfurovaceae; g__Sulfurovum; s__uncultured_bacterium,0.791038007
ASV_3316,d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__NS9_marine_group; g__NS9_marine_group; s__uncultured_Flavobacterium,0.999970808
ASV_3317,Unassigned,0.386776384
ASV_3318,d__Bacteria; p__Myxococcota; c__Polyangia; o__Polyangiales; f__BIrii41; g__BIrii41; s__uncultured_bacterium,0.850293668
ASV_3319,d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Aerococcaceae; g__Abiotrophia; s__uncultured_bacterium,0.999658377
ASV_3320,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Caulobacterales; f__Hyphomonadaceae; g__Hirschia; s__uncultured_bacterium,0.965463954
ASV_3321,d__Bacteria,0.993964552
ASV_3322,d__Bacteria; p__Deinococcota; c__Deinococci; o__Deinococcales; f__Trueperaceae; g__Truepera; s__uncultured_Deinococcus,0.797429629
ASV_3323,d__Bacteria; p__Deinococcota; c__Deinococci; o__Deinococcales; f__Deinococcaceae; g__Deinococcus,0.99998445
ASV_3324,d__Bacteria; p__Bdellovibrionota; c__Bdellovibrionia; o__Bdellovibrionales; f__Bdellovibrionaceae; g__OM27_clade; s__uncultured_marine,0.999987283
ASV_3325,d__Bacteria; p__Chloroflexi; c__Anaerolineae,0.899537059
ASV_3326,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Alteromonadales; f__Colwelliaceae; g__Colwellia,0.96565906
ASV_3327,d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridia; f__Hungateiclostridiaceae; g__Fastidiosipila; s__uncultured_bacterium,0.952804524
ASV_3328,d__Bacteria; p__Planctomycetota; c__OM190; o__OM190; f__OM190; g__OM190,0.89911079
ASV_3329,d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Pedosphaerales; f__Pedosphaeraceae; g__SCGC_AAA164-E04; s__uncultured_bacterium,0.999940415
ASV_3330,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Legionellales; f__Legionellaceae; g__Legionella; s__uncultured_bacterium,0.789732045
ASV_3331,Unassigned,0.362510012
ASV_3332,Unassigned,0.41459694
ASV_3333,Unassigned,0.404789279
ASV_3334,Unassigned,0.36295566
ASV_3335,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__uncultured; f__uncultured; g__uncultured; s__uncultured_bacterium,0.760230382
ASV_3336,Unassigned,0.564924077
ASV_3337,Unassigned,0.506395801
ASV_3338,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Legionellales; f__Legionellaceae; g__Legionella,0.999861966
ASV_3339,Unassigned,0.987260639
ASV_3340,Unassigned,0.398066901
ASV_3341,d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__Phycisphaerales; f__Phycisphaeraceae; g__SM1A02; s__uncultured_bacterium,0.922777145
ASV_3342,Unassigned,0.363096835
ASV_3343,Unassigned,0.347366164
ASV_3344,Unassigned,0.386925437
ASV_3345,Unassigned,0.359120707
ASV_3346,d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Cyclobacteriaceae; g__Fabibacter; s__Flammeovirgaceae_bacterium,0.987626704
ASV_3347,Unassigned,0.404305201
ASV_3348,Unassigned,0.406482516
ASV_3349,Unassigned,0.409165361
ASV_3350,Unassigned,0.323765967
ASV_3351,Unassigned,0.382144302
ASV_3352,Unassigned,0.394740433
ASV_3353,Unassigned,0.403663698
ASV_3354,d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Verrucomicrobiales; f__Rubritaleaceae; g__Roseibacillus; s__seawater_metagenome,0.991630595
ASV_3355,d__Bacteria; p__Verrucomicrobiota; c__Omnitrophia; o__Omnitrophales; f__Omnitrophaceae; g__Candidatus_Omnitrophus,0.912631898
ASV_3356,Unassigned,0.57416884
ASV_3357,d__Bacteria; p__Bacteroidota; c__Kapabacteria; o__Kapabacteriales; f__Kapabacteriales; g__Kapabacteriales; s__uncultured_bacterium,0.990927049
ASV_3358,d__Bacteria,0.94635764
ASV_3359,d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__Phycisphaerales; f__AKAU3564_sediment_group; g__AKAU3564_sediment_group; s__uncultured_microorganism,0.990889678
ASV_3360,d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__Phycisphaerales; f__Phycisphaeraceae; g__uncultured; s__uncultured_bacterium,0.966615842
ASV_3361,Unassigned,0.53329874
ASV_3362,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Thiotrichales; f__Thiotrichaceae; g__Thiothrix; s__Talitrus_saltator,0.876022028
ASV_3363,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Diplorickettsiales; f__Diplorickettsiaceae; g__Rickettsiella; s__Proasellus_assaforensis,0.933855125
ASV_3364,d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Cyanobacteriales,0.972143634
ASV_3365,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Nitrosomonadaceae; g__Nitrosomonas,0.803604723
ASV_3366,d__Bacteria; p__Firmicutes,0.751537126
ASV_3367,d__Bacteria; p__Dependentiae; c__Babeliae; o__Babeliales; f__Vermiphilaceae; g__Vermiphilaceae; s__uncultured_Candidatus,0.707610593
ASV_3368,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria,1
ASV_3369,d__Bacteria; p__Actinobacteriota; c__Acidimicrobiia; o__IMCC26256; f__IMCC26256; g__IMCC26256; s__Aciditerrimonas_sp.,0.880721726
ASV_3370,d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Opitutales; f__Puniceicoccaceae; g__Lentimonas; s__uncultured_bacterium,0.999920244
ASV_3371,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__Rickettsiaceae,0.96809192
ASV_3372,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria,0.99984337
ASV_3373,d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae,0.998482728
ASV_3374,d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Chthoniobacterales; f__Terrimicrobiaceae; g__Terrimicrobium; s__uncultured_bacterium,0.999989522
ASV_3375,d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Cyclobacteriaceae; g__Imperialibacter,0.974215162
ASV_3376,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pasteurellales; f__Pasteurellaceae; g__Histophilus; s__uncultured_Histophilus,0.962645405
ASV_3377,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Caulobacterales; f__Caulobacteraceae; g__Asticcacaulis; s__Asticcacaulis_excentricus,0.995342548
ASV_3378,d__Bacteria; p__Planctomycetota; c__OM190; o__OM190; f__OM190; g__OM190; s__uncultured_Planctomycetales,0.885573435
ASV_3379,d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Cyclobacteriaceae; g__Catalinimonas,0.999993064
ASV_3380,d__Bacteria; p__Verrucomicrobiota; c__Chlamydiae; o__Chlamydiales; f__Simkaniaceae; g__Candidatus_Fritschea; s__Candidatus_Syngnamydia,0.904064601
ASV_3381,d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast,0.997138732
ASV_3382,Unassigned,0.388567724
ASV_3383,Unassigned,0.379947299
ASV_3384,Unassigned,0.300655975
ASV_3385,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae,0.94889281
ASV_3386,Unassigned,0.327295558
ASV_3387,d__Bacteria; p__Bdellovibrionota; c__Bdellovibrionia; o__Bdellovibrionales; f__Bdellovibrionaceae; g__OM27_clade; s__uncultured_bacterium,0.866254195
ASV_3388,d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Thalassobacillus; s__Thalassobacillus_hwangdonensis,0.999182223
ASV_3389,Unassigned,0.434379886
ASV_3390,d__Bacteria,0.999992382
ASV_3391,d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Weeksellaceae; g__Cloacibacterium; s__uncultured_bacterium,0.974212747
ASV_3392,d__Bacteria; p__Bdellovibrionota; c__Bdellovibrionia; o__Bacteriovoracales; f__Bacteriovoracaceae; g__Halobacteriovorax; s__uncultured_phototrophic,0.944111452
ASV_3393,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Beijerinckiaceae; g__Methylobacterium-Methylorubrum; s__uncultured_Methylobacteriaceae,0.898374763
ASV_3394,Unassigned,0.448649379
ASV_3395,Unassigned,0.522639712
ASV_3396,Unassigned,0.399724601
ASV_3397,Unassigned,0.351425922
ASV_3398,Unassigned,0.510158191
ASV_3399,Unassigned,0.490716375
ASV_3400,Unassigned,0.580061308
ASV_3401,Unassigned,0.35960437
ASV_3402,Unassigned,0.420188402
